Symbol,Date,Metric,Value
GOOG,2017-05-26,High,974.97998
GOOG,2017-05-30,High,976.200012
GOOG,2017-05-31,High,979.27002
GOOG,2017-06-01,High,971.5
GOOG,2017-06-02,High,975.880005
GOOG,2017-06-05,High,986.909973
GOOG,2017-06-06,High,988.25
GOOG,2017-06-07,High,983.97998
GOOG,2017-06-08,High,984.570007
GOOG,2017-06-09,High,984.5
GOOG,2017-06-12,High,949.35498
GOOG,2017-06-13,High,959.97998
GOOG,2017-06-14,High,961.150024
GOOG,2017-06-15,High,943.338989
GOOG,2017-06-16,High,942.039978
GOOG,2017-06-19,High,959.98999
GOOG,2017-06-20,High,961.619995
GOOG,2017-06-21,High,960.099976
GOOG,2017-06-22,High,960.719971
GOOG,2017-06-23,High,966.0
GOOG,2017-06-26,High,973.309998
GOOG,2017-06-27,High,948.289978
GOOG,2017-06-28,High,942.75
GOOG,2017-06-29,High,931.26001
GOOG,2017-06-30,High,926.049988
GOOG,2017-07-03,High,913.940002
GOOG,2017-07-05,High,914.51001
GOOG,2017-07-06,High,914.94397
GOOG,2017-07-07,High,921.539978
GOOG,2017-07-10,High,930.380005
GOOG,2017-07-11,High,931.429993
GOOG,2017-07-12,High,946.299988
GOOG,2017-07-13,High,954.450012
GOOG,2017-07-14,High,956.909973
GOOG,2017-07-17,High,960.73999
GOOG,2017-07-18,High,968.039978
GOOG,2017-07-19,High,973.039978
GOOG,2017-07-20,High,975.900024
GOOG,2017-07-21,High,973.22998
GOOG,2017-07-24,High,986.200012
GOOG,2017-07-25,High,959.700012
GOOG,2017-07-26,High,955.0
GOOG,2017-07-27,High,951.780029
GOOG,2017-07-28,High,943.830017
GOOG,2017-07-31,High,943.590027
GOOG,2017-08-01,High,937.447021
GOOG,2017-08-02,High,932.599976
GOOG,2017-08-03,High,932.23999
GOOG,2017-08-04,High,930.307007
GOOG,2017-08-07,High,931.700012
GOOG,2017-08-08,High,935.814026
GOOG,2017-08-09,High,925.97998
GOOG,2017-08-10,High,919.26001
GOOG,2017-08-11,High,917.780029
GOOG,2017-08-14,High,924.66803
GOOG,2017-08-15,High,926.549988
GOOG,2017-08-16,High,932.700012
GOOG,2017-08-17,High,926.859985
GOOG,2017-08-18,High,915.275024
GOOG,2017-08-21,High,913.0
GOOG,2017-08-22,High,925.859985
GOOG,2017-08-23,High,929.929993
GOOG,2017-08-24,High,930.840027
GOOG,2017-08-25,High,925.554993
GOOG,2017-08-28,High,919.244995
GOOG,2017-08-29,High,923.330017
GOOG,2017-08-30,High,930.81897
GOOG,2017-08-31,High,941.97998
GOOG,2017-09-01,High,942.47998
GOOG,2017-09-05,High,937.0
GOOG,2017-09-06,High,930.914978
GOOG,2017-09-07,High,936.409973
GOOG,2017-09-08,High,936.98999
GOOG,2017-09-11,High,938.380005
GOOG,2017-09-12,High,933.47998
GOOG,2017-09-13,High,937.25
GOOG,2017-09-14,High,932.77002
GOOG,2017-09-15,High,926.48999
GOOG,2017-09-18,High,922.080017
GOOG,2017-09-19,High,922.419983
GOOG,2017-09-20,High,933.880005
GOOG,2017-09-21,High,936.530029
GOOG,2017-09-22,High,934.72998
GOOG,2017-09-25,High,926.400024
GOOG,2017-09-26,High,930.820007
GOOG,2017-09-27,High,949.900024
GOOG,2017-09-28,High,950.690002
GOOG,2017-09-29,High,959.786011
GOOG,2017-10-02,High,962.539978
GOOG,2017-10-03,High,958.0
GOOG,2017-10-04,High,960.390015
GOOG,2017-10-05,High,970.909973
GOOG,2017-10-06,High,979.460022
GOOG,2017-10-09,High,985.424988
GOOG,2017-10-10,High,981.570007
GOOG,2017-10-11,High,990.710022
GOOG,2017-10-12,High,994.119995
GOOG,2017-10-13,High,997.210022
GOOG,2017-10-16,High,993.906982
GOOG,2017-10-17,High,996.440002
GOOG,2017-10-18,High,996.719971
GOOG,2017-10-19,High,988.880005
GOOG,2017-10-20,High,991.0
GOOG,2017-10-23,High,989.52002
GOOG,2017-10-24,High,972.22998
GOOG,2017-10-25,High,976.090027
GOOG,2017-10-26,High,987.599976
GOOG,2017-10-27,High,1048.390015
GOOG,2017-10-30,High,1024.969971
GOOG,2017-10-31,High,1024.0
GOOG,2017-11-01,High,1029.670044
GOOG,2017-11-02,High,1028.089966
GOOG,2017-11-03,High,1032.650024
GOOG,2017-11-06,High,1034.869995
GOOG,2017-11-07,High,1033.969971
GOOG,2017-11-08,High,1043.521973
GOOG,2017-11-09,High,1033.98999
GOOG,2017-11-10,High,1030.76001
GOOG,2017-11-13,High,1031.579956
GOOG,2017-11-14,High,1026.810059
GOOG,2017-11-15,High,1024.089966
GOOG,2017-11-16,High,1035.920044
GOOG,2017-11-17,High,1034.420044
GOOG,2017-11-20,High,1022.609985
GOOG,2017-11-21,High,1035.109985
GOOG,2017-11-22,High,1039.706055
GOOG,2017-11-24,High,1043.177979
GOOG,2017-11-27,High,1055.459961
GOOG,2017-11-28,High,1062.375
GOOG,2017-11-29,High,1044.079956
GOOG,2017-11-30,High,1028.48999
GOOG,2017-12-01,High,1022.48999
GOOG,2017-12-04,High,1016.099976
GOOG,2017-12-05,High,1020.609985
GOOG,2017-12-06,High,1024.969971
GOOG,2017-12-07,High,1034.23999
GOOG,2017-12-08,High,1042.050049
GOOG,2017-12-11,High,1043.800049
GOOG,2017-12-12,High,1050.310059
GOOG,2017-12-13,High,1046.665039
GOOG,2017-12-14,High,1058.5
GOOG,2017-12-15,High,1067.619995
GOOG,2017-12-18,High,1078.48999
GOOG,2017-12-19,High,1076.839966
GOOG,2017-12-20,High,1073.380005
GOOG,2017-12-21,High,1069.329956
GOOG,2017-12-22,High,1064.199951
GOOG,2017-12-26,High,1060.119995
GOOG,2017-12-27,High,1058.369995
GOOG,2017-12-28,High,1054.75
GOOG,2017-12-29,High,1049.699951
GOOG,2018-01-02,High,1066.939941
GOOG,2018-01-03,High,1086.290039
GOOG,2018-01-04,High,1093.569946
GOOG,2018-01-05,High,1104.25
GOOG,2018-01-08,High,1111.27002
GOOG,2018-01-09,High,1110.569946
GOOG,2018-01-10,High,1104.599976
GOOG,2018-01-11,High,1106.525024
GOOG,2018-01-12,High,1124.290039
GOOG,2018-01-16,High,1139.910034
GOOG,2018-01-17,High,1132.599976
GOOG,2018-01-18,High,1132.51001
GOOG,2018-01-19,High,1137.859985
GOOG,2018-01-22,High,1159.880005
GOOG,2018-01-23,High,1171.626953
GOOG,2018-01-24,High,1179.859985
GOOG,2018-01-25,High,1175.939941
GOOG,2018-01-26,High,1175.839966
GOOG,2018-01-29,High,1186.890015
GOOG,2018-01-30,High,1176.52002
GOOG,2018-01-31,High,1173.0
GOOG,2018-02-01,High,1174.0
GOOG,2018-02-02,High,1123.069946
GOOG,2018-02-05,High,1110.0
GOOG,2018-02-06,High,1081.709961
GOOG,2018-02-07,High,1081.780029
GOOG,2018-02-08,High,1058.619995
GOOG,2018-02-09,High,1043.969971
GOOG,2018-02-12,High,1061.5
GOOG,2018-02-13,High,1058.369995
GOOG,2018-02-14,High,1071.719971
GOOG,2018-02-15,High,1091.479004
GOOG,2018-02-16,High,1104.670044
GOOG,2018-02-20,High,1113.949951
GOOG,2018-02-21,High,1133.969971
GOOG,2018-02-22,High,1122.819946
GOOG,2018-02-23,High,1127.280029
GOOG,2018-02-26,High,1143.959961
GOOG,2018-02-27,High,1144.040039
GOOG,2018-02-28,High,1127.530029
GOOG,2018-03-01,High,1110.119995
GOOG,2018-03-02,High,1081.999023
GOOG,2018-03-05,High,1097.099976
GOOG,2018-03-06,High,1101.849976
GOOG,2018-03-07,High,1112.219971
GOOG,2018-03-08,High,1127.599976
GOOG,2018-03-09,High,1160.800049
GOOG,2018-03-12,High,1177.050049
GOOG,2018-03-13,High,1176.76001
GOOG,2018-03-14,High,1158.589966
GOOG,2018-03-15,High,1161.079956
GOOG,2018-03-16,High,1155.880005
GOOG,2018-03-19,High,1121.98999
GOOG,2018-03-20,High,1105.199951
GOOG,2018-03-21,High,1106.300049
GOOG,2018-03-22,High,1082.900024
GOOG,2018-03-23,High,1063.359985
GOOG,2018-03-26,High,1055.630005
GOOG,2018-03-27,High,1064.838989
GOOG,2018-03-28,High,1024.22998
GOOG,2018-03-29,High,1043.0
GOOG,2018-04-02,High,1034.800049
GOOG,2018-04-03,High,1020.98999
GOOG,2018-04-04,High,1028.718018
GOOG,2018-04-05,High,1042.790039
GOOG,2018-04-06,High,1031.420044
GOOG,2018-04-09,High,1039.599976
GOOG,2018-04-10,High,1036.280029
GOOG,2018-04-11,High,1031.364014
GOOG,2018-04-12,High,1040.689941
GOOG,2018-04-13,High,1046.420044
GOOG,2018-04-16,High,1043.23999
GOOG,2018-04-17,High,1077.880005
GOOG,2018-04-18,High,1077.430054
GOOG,2018-04-19,High,1094.165039
GOOG,2018-04-20,High,1092.349976
GOOG,2018-04-23,High,1082.719971
GOOG,2018-04-24,High,1057.0
GOOG,2018-04-25,High,1032.48999
GOOG,2018-04-26,High,1047.97998
GOOG,2018-04-27,High,1049.5
GOOG,2018-04-30,High,1037.0
GOOG,2018-05-01,High,1038.469971
GOOG,2018-05-02,High,1040.389038
GOOG,2018-05-03,High,1029.675049
GOOG,2018-05-04,High,1048.51001
GOOG,2018-05-07,High,1061.680054
GOOG,2018-05-08,High,1060.550049
GOOG,2018-05-09,High,1085.439941
GOOG,2018-05-10,High,1100.439941
GOOG,2018-05-11,High,1101.329956
IBM,2013-05-13,High,204.470001
IBM,2013-05-14,High,203.669998
IBM,2013-05-15,High,203.679993
IBM,2013-05-16,High,206.589996
IBM,2013-05-17,High,209.5
IBM,2013-05-20,High,209.149994
IBM,2013-05-21,High,209.479996
IBM,2013-05-22,High,210.149994
IBM,2013-05-23,High,208.610001
IBM,2013-05-24,High,206.429993
IBM,2013-05-28,High,208.589996
IBM,2013-05-29,High,208.419998
IBM,2013-05-30,High,210.990005
IBM,2013-05-31,High,211.979996
IBM,2013-06-03,High,210.050003
IBM,2013-06-04,High,209.0
IBM,2013-06-05,High,206.289993
IBM,2013-06-06,High,204.199997
IBM,2013-06-07,High,206.350006
IBM,2013-06-10,High,206.979996
IBM,2013-06-11,High,205.949997
IBM,2013-06-12,High,205.229996
IBM,2013-06-13,High,204.399994
IBM,2013-06-14,High,204.740005
IBM,2013-06-17,High,205.169998
IBM,2013-06-18,High,206.089996
IBM,2013-06-19,High,205.029999
IBM,2013-06-20,High,201.699997
IBM,2013-06-21,High,198.520004
IBM,2013-06-24,High,194.910004
IBM,2013-06-25,High,195.589996
IBM,2013-06-26,High,196.229996
IBM,2013-06-27,High,196.899994
IBM,2013-06-28,High,192.660004
IBM,2013-07-01,High,193.800003
IBM,2013-07-02,High,193.229996
IBM,2013-07-03,High,194.220001
IBM,2013-07-05,High,195.160004
IBM,2013-07-08,High,195.779999
IBM,2013-07-09,High,192.800003
IBM,2013-07-10,High,193.429993
IBM,2013-07-11,High,194.110001
IBM,2013-07-12,High,193.699997
IBM,2013-07-15,High,194.889999
IBM,2013-07-16,High,194.580002
IBM,2013-07-17,High,194.889999
IBM,2013-07-18,High,200.940002
IBM,2013-07-19,High,197.990005
IBM,2013-07-22,High,195.789993
IBM,2013-07-23,High,196.429993
IBM,2013-07-24,High,197.300003
IBM,2013-07-25,High,197.830002
IBM,2013-07-26,High,197.369995
IBM,2013-07-29,High,197.190002
IBM,2013-07-30,High,197.830002
IBM,2013-07-31,High,196.910004
IBM,2013-08-01,High,197.169998
IBM,2013-08-02,High,195.5
IBM,2013-08-05,High,195.880005
IBM,2013-08-06,High,192.509995
IBM,2013-08-07,High,189.929993
IBM,2013-08-08,High,189.869995
IBM,2013-08-09,High,189.160004
IBM,2013-08-12,High,189.559998
IBM,2013-08-13,High,189.990005
IBM,2013-08-14,High,188.929993
IBM,2013-08-15,High,187.0
IBM,2013-08-16,High,186.460007
IBM,2013-08-19,High,186.5
IBM,2013-08-20,High,185.630005
IBM,2013-08-21,High,186.570007
IBM,2013-08-22,High,186.25
IBM,2013-08-23,High,185.740005
IBM,2013-08-26,High,187.0
IBM,2013-08-27,High,184.5
IBM,2013-08-28,High,183.470001
IBM,2013-08-29,High,183.699997
IBM,2013-08-30,High,182.990005
IBM,2013-09-03,High,184.320007
IBM,2013-09-04,High,184.190002
IBM,2013-09-05,High,185.0
IBM,2013-09-06,High,184.990005
IBM,2013-09-09,High,185.490005
IBM,2013-09-10,High,187.649994
IBM,2013-09-11,High,190.869995
IBM,2013-09-12,High,191.320007
IBM,2013-09-13,High,193.100006
IBM,2013-09-16,High,194.809998
IBM,2013-09-17,High,194.149994
IBM,2013-09-18,High,194.889999
IBM,2013-09-19,High,194.889999
IBM,2013-09-20,High,194.429993
IBM,2013-09-23,High,192.410004
IBM,2013-09-24,High,191.559998
IBM,2013-09-25,High,190.619995
IBM,2013-09-26,High,191.759995
IBM,2013-09-27,High,188.940002
IBM,2013-09-30,High,186.740005
IBM,2013-10-01,High,186.649994
IBM,2013-10-02,High,186.309998
IBM,2013-10-03,High,184.960007
IBM,2013-10-04,High,185.130005
IBM,2013-10-07,High,183.309998
IBM,2013-10-08,High,181.990005
IBM,2013-10-09,High,181.669998
IBM,2013-10-10,High,184.770004
IBM,2013-10-11,High,186.229996
IBM,2013-10-14,High,186.990005
IBM,2013-10-15,High,185.940002
IBM,2013-10-16,High,186.729996
IBM,2013-10-17,High,177.0
IBM,2013-10-18,High,175.0
IBM,2013-10-21,High,174.75
IBM,2013-10-22,High,175.570007
IBM,2013-10-23,High,175.990005
IBM,2013-10-24,High,177.889999
IBM,2013-10-25,High,179.100006
IBM,2013-10-28,High,177.889999
IBM,2013-10-29,High,182.320007
IBM,2013-10-30,High,182.179993
IBM,2013-10-31,High,181.669998
IBM,2013-11-01,High,180.339996
IBM,2013-11-04,High,180.800003
IBM,2013-11-05,High,179.800003
IBM,2013-11-06,High,179.75
IBM,2013-11-07,High,181.389999
IBM,2013-11-08,High,180.080002
IBM,2013-11-11,High,183.389999
IBM,2013-11-12,High,184.050003
IBM,2013-11-13,High,183.550003
IBM,2013-11-14,High,183.199997
IBM,2013-11-15,High,183.279999
IBM,2013-11-18,High,184.990005
IBM,2013-11-19,High,186.199997
IBM,2013-11-20,High,186.240005
IBM,2013-11-21,High,185.75
IBM,2013-11-22,High,184.990005
IBM,2013-11-25,High,180.75
IBM,2013-11-26,High,178.940002
IBM,2013-11-27,High,180.179993
IBM,2013-11-29,High,180.759995
IBM,2013-12-02,High,179.589996
IBM,2013-12-03,High,178.229996
IBM,2013-12-04,High,177.5
IBM,2013-12-05,High,176.860001
IBM,2013-12-06,High,178.0
IBM,2013-12-09,High,178.149994
IBM,2013-12-10,High,177.669998
IBM,2013-12-11,High,177.759995
IBM,2013-12-12,High,175.800003
IBM,2013-12-13,High,174.380005
IBM,2013-12-16,High,178.350006
IBM,2013-12-17,High,177.490005
IBM,2013-12-18,High,178.740005
IBM,2013-12-19,High,180.539993
IBM,2013-12-20,High,182.0
IBM,2013-12-23,High,182.929993
IBM,2013-12-24,High,183.5
IBM,2013-12-26,High,185.559998
IBM,2013-12-27,High,186.5
IBM,2013-12-30,High,186.699997
IBM,2013-12-31,High,187.789993
IBM,2014-01-02,High,187.399994
IBM,2014-01-03,High,187.350006
IBM,2014-01-06,High,187.360001
IBM,2014-01-07,High,190.350006
IBM,2014-01-08,High,189.419998
IBM,2014-01-09,High,189.5
IBM,2014-01-10,High,188.570007
IBM,2014-01-13,High,186.949997
IBM,2014-01-14,High,186.429993
IBM,2014-01-15,High,188.649994
IBM,2014-01-16,High,188.990005
IBM,2014-01-17,High,190.809998
IBM,2014-01-21,High,190.389999
IBM,2014-01-22,High,183.5
IBM,2014-01-23,High,183.720001
IBM,2014-01-24,High,182.809998
IBM,2014-01-27,High,179.649994
IBM,2014-01-28,High,178.449997
IBM,2014-01-29,High,178.529999
IBM,2014-01-30,High,177.860001
IBM,2014-01-31,High,177.839996
IBM,2014-02-03,High,176.020004
IBM,2014-02-04,High,173.75
IBM,2014-02-05,High,174.970001
IBM,2014-02-06,High,174.850006
IBM,2014-02-07,High,177.559998
IBM,2014-02-10,High,177.649994
IBM,2014-02-11,High,180.389999
IBM,2014-02-12,High,181.25
IBM,2014-02-13,High,182.360001
IBM,2014-02-14,High,184.429993
IBM,2014-02-18,High,184.0
IBM,2014-02-19,High,185.649994
IBM,2014-02-20,High,184.860001
IBM,2014-02-21,High,185.710007
IBM,2014-02-24,High,185.160004
IBM,2014-02-25,High,184.600006
IBM,2014-02-26,High,185.279999
IBM,2014-02-27,High,185.949997
IBM,2014-02-28,High,186.119995
IBM,2014-03-03,High,184.639999
IBM,2014-03-04,High,187.160004
IBM,2014-03-05,High,187.949997
IBM,2014-03-06,High,188.389999
IBM,2014-03-07,High,188.919998
IBM,2014-03-10,High,188.369995
IBM,2014-03-11,High,188.449997
IBM,2014-03-12,High,187.449997
IBM,2014-03-13,High,187.0
IBM,2014-03-14,High,184.289993
IBM,2014-03-17,High,186.350006
IBM,2014-03-18,High,187.899994
IBM,2014-03-19,High,186.699997
IBM,2014-03-20,High,188.259995
IBM,2014-03-21,High,188.699997
IBM,2014-03-24,High,189.440002
IBM,2014-03-25,High,195.399994
IBM,2014-03-26,High,195.630005
IBM,2014-03-27,High,192.669998
IBM,2014-03-28,High,192.619995
IBM,2014-03-31,High,193.770004
IBM,2014-04-01,High,195.130005
IBM,2014-04-02,High,194.5
IBM,2014-04-03,High,193.380005
IBM,2014-04-04,High,193.970001
IBM,2014-04-07,High,195.309998
IBM,2014-04-08,High,194.169998
IBM,2014-04-09,High,197.0
IBM,2014-04-10,High,199.210007
IBM,2014-04-11,High,197.0
IBM,2014-04-14,High,198.240005
IBM,2014-04-15,High,197.410004
IBM,2014-04-16,High,198.710007
IBM,2014-04-17,High,190.699997
IBM,2014-04-21,High,192.809998
IBM,2014-04-22,High,193.0
IBM,2014-04-23,High,192.410004
IBM,2014-04-24,High,192.220001
IBM,2014-04-25,High,190.669998
IBM,2014-04-28,High,193.990005
IBM,2014-04-29,High,195.940002
IBM,2014-04-30,High,196.860001
IBM,2014-05-01,High,196.740005
IBM,2014-05-02,High,193.839996
IBM,2014-05-05,High,191.490005
IBM,2014-05-06,High,190.949997
IBM,2014-05-07,High,190.300003
IBM,2014-05-08,High,190.570007
IBM,2014-05-09,High,190.589996
IBM,2014-05-12,High,193.020004
IBM,2014-05-13,High,193.029999
IBM,2014-05-14,High,191.990005
IBM,2014-05-15,High,189.080002
IBM,2014-05-16,High,187.410004
IBM,2014-05-19,High,187.130005
IBM,2014-05-20,High,186.699997
IBM,2014-05-21,High,187.160004
IBM,2014-05-22,High,186.449997
IBM,2014-05-23,High,186.139999
IBM,2014-05-27,High,185.649994
IBM,2014-05-28,High,184.880005
IBM,2014-05-29,High,183.779999
IBM,2014-05-30,High,184.570007
IBM,2014-06-02,High,186.279999
IBM,2014-06-03,High,185.759995
IBM,2014-06-04,High,185.449997
IBM,2014-06-05,High,186.089996
IBM,2014-06-06,High,187.649994
IBM,2014-06-09,High,187.639999
IBM,2014-06-10,High,186.220001
IBM,2014-06-11,High,184.199997
IBM,2014-06-12,High,182.550003
IBM,2014-06-13,High,183.0
IBM,2014-06-16,High,182.710007
IBM,2014-06-17,High,182.809998
IBM,2014-06-18,High,183.610001
IBM,2014-06-19,High,184.470001
IBM,2014-06-20,High,182.669998
IBM,2014-06-23,High,182.25
IBM,2014-06-24,High,183.0
IBM,2014-06-25,High,180.970001
IBM,2014-06-26,High,181.369995
IBM,2014-06-27,High,182.460007
IBM,2014-06-30,High,181.929993
IBM,2014-07-01,High,187.270004
IBM,2014-07-02,High,188.990005
IBM,2014-07-03,High,188.809998
IBM,2014-07-07,High,188.270004
IBM,2014-07-08,High,188.080002
IBM,2014-07-09,High,188.899994
IBM,2014-07-10,High,188.050003
IBM,2014-07-11,High,188.350006
IBM,2014-07-14,High,190.440002
IBM,2014-07-15,High,190.080002
IBM,2014-07-16,High,193.360001
IBM,2014-07-17,High,195.949997
IBM,2014-07-18,High,193.440002
IBM,2014-07-21,High,191.699997
IBM,2014-07-22,High,194.720001
IBM,2014-07-23,High,194.899994
IBM,2014-07-24,High,195.619995
IBM,2014-07-25,High,195.899994
IBM,2014-07-28,High,196.399994
IBM,2014-07-29,High,195.889999
IBM,2014-07-30,High,195.990005
IBM,2014-07-31,High,194.289993
IBM,2014-08-01,High,191.5
IBM,2014-08-04,High,189.949997
IBM,2014-08-05,High,189.199997
IBM,2014-08-06,High,186.880005
IBM,2014-08-07,High,186.679993
IBM,2014-08-08,High,186.669998
IBM,2014-08-11,High,188.360001
IBM,2014-08-12,High,188.690002
IBM,2014-08-13,High,188.479996
IBM,2014-08-14,High,188.169998
IBM,2014-08-15,High,188.880005
IBM,2014-08-18,High,189.809998
IBM,2014-08-19,High,190.25
IBM,2014-08-20,High,190.389999
IBM,2014-08-21,High,192.070007
IBM,2014-08-22,High,191.880005
IBM,2014-08-25,High,191.809998
IBM,2014-08-26,High,193.529999
IBM,2014-08-27,High,194.130005
IBM,2014-08-28,High,192.300003
IBM,2014-08-29,High,192.75
IBM,2014-09-02,High,192.970001
IBM,2014-09-03,High,192.949997
IBM,2014-09-04,High,192.690002
IBM,2014-09-05,High,191.75
IBM,2014-09-08,High,191.199997
IBM,2014-09-09,High,190.740005
IBM,2014-09-10,High,192.149994
IBM,2014-09-11,High,192.779999
IBM,2014-09-12,High,191.600006
IBM,2014-09-15,High,192.490005
IBM,2014-09-16,High,193.570007
IBM,2014-09-17,High,193.639999
IBM,2014-09-18,High,194.130005
IBM,2014-09-19,High,195.0
IBM,2014-09-22,High,194.139999
IBM,2014-09-23,High,193.070007
IBM,2014-09-24,High,192.449997
IBM,2014-09-25,High,192.5
IBM,2014-09-26,High,190.330002
IBM,2014-09-29,High,189.960007
IBM,2014-09-30,High,190.850006
IBM,2014-10-01,High,190.399994
IBM,2014-10-02,High,187.779999
IBM,2014-10-03,High,189.369995
IBM,2014-10-06,High,190.889999
IBM,2014-10-07,High,188.119995
IBM,2014-10-08,High,189.600006
IBM,2014-10-09,High,189.5
IBM,2014-10-10,High,187.740005
IBM,2014-10-13,High,186.649994
IBM,2014-10-14,High,185.720001
IBM,2014-10-15,High,183.789993
IBM,2014-10-16,High,181.479996
IBM,2014-10-17,High,182.839996
IBM,2014-10-20,High,170.330002
IBM,2014-10-21,High,166.679993
IBM,2014-10-22,High,165.410004
IBM,2014-10-23,High,162.830002
IBM,2014-10-24,High,162.440002
IBM,2014-10-27,High,162.910004
IBM,2014-10-28,High,163.600006
IBM,2014-10-29,High,164.619995
IBM,2014-10-30,High,164.619995
IBM,2014-10-31,High,165.589996
IBM,2014-11-03,High,164.539993
IBM,2014-11-04,High,164.360001
IBM,2014-11-05,High,163.539993
IBM,2014-11-06,High,161.529999
IBM,2014-11-07,High,162.210007
IBM,2014-11-10,High,164.470001
IBM,2014-11-11,High,163.899994
IBM,2014-11-12,High,163.0
IBM,2014-11-13,High,162.800003
IBM,2014-11-14,High,164.490005
IBM,2014-11-17,High,164.970001
IBM,2014-11-18,High,164.75
IBM,2014-11-19,High,162.100006
IBM,2014-11-20,High,161.5
IBM,2014-11-21,High,161.949997
IBM,2014-11-24,High,163.860001
IBM,2014-11-25,High,163.5
IBM,2014-11-26,High,162.100006
IBM,2014-11-28,High,163.369995
IBM,2014-12-01,High,163.320007
IBM,2014-12-02,High,162.729996
IBM,2014-12-03,High,164.520004
IBM,2014-12-04,High,164.5
IBM,2014-12-05,High,164.5
IBM,2014-12-08,High,163.289993
IBM,2014-12-09,High,163.020004
IBM,2014-12-10,High,163.330002
IBM,2014-12-11,High,162.929993
IBM,2014-12-12,High,160.5
IBM,2014-12-15,High,156.740005
IBM,2014-12-16,High,154.889999
IBM,2014-12-17,High,153.309998
IBM,2014-12-18,High,157.679993
IBM,2014-12-19,High,160.410004
IBM,2014-12-22,High,161.910004
IBM,2014-12-23,High,162.899994
IBM,2014-12-24,High,162.990005
IBM,2014-12-26,High,163.089996
IBM,2014-12-29,High,162.339996
IBM,2014-12-30,High,160.820007
IBM,2014-12-31,High,161.5
IBM,2015-01-02,High,163.309998
IBM,2015-01-05,High,161.270004
IBM,2015-01-06,High,159.960007
IBM,2015-01-07,High,157.199997
IBM,2015-01-08,High,159.039993
IBM,2015-01-09,High,160.339996
IBM,2015-01-12,High,159.25
IBM,2015-01-13,High,159.970001
IBM,2015-01-14,High,156.490005
IBM,2015-01-15,High,156.970001
IBM,2015-01-16,High,157.630005
IBM,2015-01-20,High,157.330002
IBM,2015-01-21,High,154.5
IBM,2015-01-22,High,155.720001
IBM,2015-01-23,High,157.600006
IBM,2015-01-26,High,159.460007
IBM,2015-01-27,High,155.089996
IBM,2015-01-28,High,154.529999
IBM,2015-01-29,High,155.580002
IBM,2015-01-30,High,155.240005
IBM,2015-02-02,High,154.660004
IBM,2015-02-03,High,158.600006
IBM,2015-02-04,High,158.710007
IBM,2015-02-05,High,158.589996
IBM,2015-02-06,High,158.080002
IBM,2015-02-09,High,157.5
IBM,2015-02-10,High,158.559998
IBM,2015-02-11,High,159.089996
IBM,2015-02-12,High,159.5
IBM,2015-02-13,High,160.800003
IBM,2015-02-17,High,161.410004
IBM,2015-02-18,High,162.470001
IBM,2015-02-19,High,164.490005
IBM,2015-02-20,High,164.339996
IBM,2015-02-23,High,164.399994
IBM,2015-02-24,High,164.990005
IBM,2015-02-25,High,164.960007
IBM,2015-02-26,High,164.139999
IBM,2015-02-27,High,162.289993
IBM,2015-03-02,High,161.940002
IBM,2015-03-03,High,161.75
IBM,2015-03-04,High,160.559998
IBM,2015-03-05,High,161.5
IBM,2015-03-06,High,161.440002
IBM,2015-03-09,High,161.149994
IBM,2015-03-10,High,160.229996
IBM,2015-03-11,High,159.139999
IBM,2015-03-12,High,158.720001
IBM,2015-03-13,High,157.520004
